XML Link	titleId	contentId	titleName	region
	PPSA02482	EP9000-PPSA02482_00-NIOHCEPS50000000	Nioh Remastered - The Complete Edition	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA02464	JP0106-PPSA02464_00-NIOHCEPS50000000	Nioh Remastered - The Complete Edition	['en-HK', 'en-ID', 'en-MY', 'en-SG', 'en-TH', 'en-TW', 'ja-JP', 'ko-KR', 'zh-HK', 'zh-TW']
MISSING	PPSA02484	UP9000-PPSA02484_00-NIOHCEPS50000000	Nioh Remastered - The Complete Edition	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA01412	EP2034-PPSA01412_00-NOMANSSKYHG00001	No Man's Sky	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA02112	HP2034-PPSA02112_00-NOMANSSKYHG00001	No Man's Sky	['en-HK', 'en-ID', 'en-MY', 'en-SG', 'en-TH', 'en-TW', 'ko-KR', 'zh-HK', 'zh-TW']
	PPSA02111	JP0020-PPSA02111_00-NOMANSSKYHG00001	No Man's Sky	['ja-JP']
	PPSA02110	UP2034-PPSA02110_00-NOMANSSKYHG00001	No Man's Sky	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA02117	EP4176-PPSA02117_00-OBSERVER0SR00000	Observer: System Redux	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA02118	UP4176-PPSA02118_00-OBSERVER0SR00000	Observer: System Redux	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02553	EP6087-PPSA02553_00	Outbreak	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02552	UP6088-PPSA02552_00	Outbreak	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02545	EP6087-PPSA02545_00	Outbreak: Epidemic	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02544	UP6088-PPSA02544_00	Outbreak: Epidemic	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02549	EP6087-PPSA02549_00	Outbreak: Lost Hope	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02548	UP6088-PPSA02548_00	Outbreak: Lost Hope	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02547	EP6087-PPSA02547_00	Outbreak: The New Nightmare	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02546	UP6088-PPSA02546_00	Outbreak: The New Nightmare	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02551	EP6087-PPSA02551_00	Outbreak: The Nightmare Chronicles	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02550	UP6088-PPSA02550_00	Outbreak: The Nightmare Chronicles	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA01779	EP0082-PPSA01779_00	OUTRIDERS	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA01977	HP0082-PPSA01977_00	OUTRIDERS	['en-HK', 'en-TW', 'ko-KR', 'zh-HK', 'zh-TW']
MISSING	PPSA01778	UP0082-PPSA01778_00	OUTRIDERS	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-HK', 'en-ID', 'en-MX', 'en-MY', 'en-PE', 'en-SG', 'en-TH', 'en-TW', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR', 'zh-HK', 'zh-TW']
	PPSA01528	EP4064-PPSA01528_00-0538983162460184	Overcooked! All You Can Eat	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HK', 'en-HR', 'en-HU', 'en-ID', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-MY', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SG', 'en-SI', 'en-SK', 'en-TH', 'en-TR', 'en-TW', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'ja-JP', 'ko-KR', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR', 'zh-HK', 'zh-TW']
	PPSA01529	UP4064-PPSA01529_00-4759077947287005	Overcooked! All You Can Eat	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA01908	EP4908-PPSA01908_00-OVERRIDEBASEGAME	Override 2: Super Mech League	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA01907	UP4735-PPSA01907_00-OVERRIDEBASEGAME	Override 2: Super Mech League	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-HK', 'en-ID', 'en-MX', 'en-MY', 'en-PE', 'en-SG', 'en-TH', 'en-TW', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR', 'zh-HK', 'zh-TW']
MISSING	PPSA02797	EP3024-PPSA02797_00	Panda Hero Remastered	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02798	UP3165-PPSA02798_00	Panda Hero Remastered	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA01735	EP2377-PPSA01735_00-PLANETCOASTER000	Planet Coaster	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'ja-JP', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA01736	UP2514-PPSA01736_00-PLANETCOASTER000	Planet Coaster	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA01959	EP4337-PPSA01959_00-POKERCLUB0000001	Poker Club	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA01960	UP2070-PPSA01960_00-POKERCLUB0000001	Poker Club	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA01938	EP0177-PPSA01938_00-TENPEXTENPEX0000	Puyo Puyo™ Tetris® 2	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
	PPSA01530	JP0177-PPSA01530_00-TENPEXTENPEX0000	Puyo Puyo™ Tetris® 2	['en-HK', 'en-ID', 'en-MY', 'en-SG', 'en-TH', 'en-TW', 'ja-JP', 'ko-KR', 'zh-HK', 'zh-TW']
	PPSA01937	UP0177-PPSA01937_00-TENPEXTENPEX0000	Puyo Puyo™ Tetris® 2	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
	PPSA02329	JP0177-PPSA02329_00-TENPEXTENPEXDEMO	Puyo Puyo™ Tetris® 2 Demo Version	['en-HK', 'en-ID', 'en-MY', 'en-SG', 'en-TH', 'en-TW', 'ja-JP', 'ko-KR', 'zh-HK', 'zh-TW']
MISSING	PPSA01474	EP9000-PPSA01474_00	Ratchet and Clank: Rift Apart Digital Deluxe Edition	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA01473	UP9000-PPSA01473_00	Ratchet and Clank: Rift Apart Digital Deluxe Edition	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA02332	EP1629-PPSA02332_00	Renzo Racer	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA02609	UP1643-PPSA02609_00	Renzo Racer	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-MX', 'en-PE', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR']
MISSING	PPSA01557	EP0102-PPSA01557_00	Resident Evil Village PS4 and PS5	['ar-AE', 'ar-BH', 'ar-KW', 'ar-LB', 'ar-OM', 'ar-QA', 'ar-SA', 'da-DK', 'de-AT', 'de-CH', 'de-DE', 'de-LU', 'en-AE', 'en-AU', 'en-BG', 'en-BH', 'en-CY', 'en-CZ', 'en-DK', 'en-FI', 'en-GB', 'en-GR', 'en-HR', 'en-HU', 'en-IE', 'en-IL', 'en-IN', 'en-IS', 'en-KW', 'en-LB', 'en-MT', 'en-NO', 'en-NZ', 'en-OM', 'en-PL', 'en-QA', 'en-RO', 'en-SA', 'en-SE', 'en-SI', 'en-SK', 'en-TR', 'en-ZA', 'es-ES', 'fi-FI', 'fr-BE', 'fr-CH', 'fr-FR', 'fr-LU', 'it-CH', 'it-IT', 'nl-BE', 'nl-NL', 'no-NO', 'pl-PL', 'pt-PT', 'ru-RU', 'ru-UA', 'sv-SE', 'tr-TR']
MISSING	PPSA01559	HP0102-PPSA01559_00	Resident Evil Village PS4 and PS5	['en-HK', 'en-ID', 'en-MY', 'en-SG', 'en-TH', 'en-TW', 'ko-KR', 'zh-HK', 'zh-TW']
MISSING	PPSA01556	UP0102-PPSA01556_00	Resident Evil Village PS4 and PS5	['en-AR', 'en-BR', 'en-CA', 'en-CL', 'en-CO', 'en-HK', 'en-ID', 'en-MX', 'en-MY', 'en-PE', 'en-SG', 'en-TH', 'en-TW', 'en-US', 'es-AR', 'es-BO', 'es-CL', 'es-CO', 'es-CR', 'es-EC', 'es-GT', 'es-HN', 'es-MX', 'es-NI', 'es-PA', 'es-PE', 'es-PY', 'es-SV', 'es-UY', 'fr-CA', 'pt-BR', 'zh-HK', 'zh-TW']
